mip;stdip;ekip;sip;mc;stdc;ekc;sc;target
90,58;45.30118124;0.686252413;1.027051123;1.491638796;14.99049075;11.86768468;154.8518418;0
86,58;32.8836988;0.815663072;4.108276609;5.627926421;30.82428661;5.860184485;34.46749825;0
86,78;39.64883697;0.568700635;1.659982864;0.723244147;10.25467484;18.34617192;384.5292841;0
88,65;36.47721674;0.677769335;2.474718785;0.81270903;10.76163316;17.32727334;340.8326899;0
82,94;40.4576843;0.820696798;1.808257825;1.484949833;12.52705197;12.96656253;208.6461952;0
99,05;45.87259179;0.366805209;0.454926106;2.015886288;13.32393859;10.49916037;144.5808747;0
93,27;46.59423992;0.38949406;0.454687504;1.684782609;16.48547965;11.52845513;141.6090716;0
93,02;56.55437992;0.977014848;0.253060583;166.1831104;72.38734125;-0.608098176;-0.679666417;0
93,44;49.53624778;0.390033009;0.067861969;4.880434783;27.08607459;6.337939716;41.93678932;0
96,45;36.07714377;0.593082272;2.009980892;12.4548495;43.00994054;3.381583923;10.11561855;0
90,66;38.96237715;0.667236717;1.570840489;2.102842809;13.71717274;10.63824862;146.2137742;0
97,94;40.437017;0.590207209;1.546003908;3.535117057;22.09839514;7.608507192;62.30788076;0
54,41;32.63637908;3.140457942;15.94178552;91.65384615;75.6279105;0.207211623;-0.940666886;1
30,52;30.16257119;4.775271827;27.99670281;116.6897993;79.56794868;-0.11736604;-1.003246153;1
92,88;44.88189729;0.411399088;0.27561151;2.431438127;14.64477311;9.07589208;107.11786;0
29,47;30.30185058;4.991899999;29.94905006;27.93227425;60.04716314;2.331956768;4.551773868;1
84,53;38.70257935;0.605004137;1.854947317;2.036789298;18.69269127;10.36101639;112.6876534;0
39,95;31.47217506;3.881382536;20.52272241;33.98913043;68.01901206;1.960623313;2.564720473;1
88,37;46.74262494;0.729737066;1.108588467;3.726588629;21.63704851;6.614156903;47.49651126;0
90,09;35.5308927;0.592940297;2.573490259;6.245819398;29.25987426;5.457703471;31.62223471;0
95,15;46.66856039;1.054643907;1.925756371;99.30602007;102.4645709;0.273439843;-1.757864752;1
97,76;51.5574234;0.789374509;0.473084066;2.663043478;20.47196481;9.948226346;105.6297436;0
74,98;36.80193287;1.068892469;3.561126005;1.480769231;15.32765217;11.75165168;150.8261981;0
93,23;43.6318431;0.52136022;0.909829501;1.351170569;13.16300266;11.95842709;170.503631;0
99,94;32.51387925;0.747186996;3.504895527;1.537625418;11.70853199;12.32157226;208.0825548;0
98,00;41.35403547;0.563902271;0.985143996;1.025083612;10.01842982;16.64814209;364.5015953;0
84,45;40.02340319;0.677349727;2.201713999;2.258361204;16.11629886;10.12614026;121.9015919;0
44,85;32.42348923;3.722751951;17.85777378;79.75167224;75.71081913;0.646590877;-0.627335373;1
74,75;35.62719292;1.940598346;7.212272329;20.44648829;57.34162116;2.659362214;5.527675903;1
94,63;36.21914012;0.330707479;2.221678334;2.534280936;21.23730379;8.744139992;78.13666402;0
98,15;49.37232427;0.512762891;0.250036206;4.136287625;21.37741723;6.422328364;46.96719493;0
93,76;35.86557936;0.726364291;2.757946582;2.00083612;17.48456078;9.663050047;99.93518977;0
84,76;32.61248469;1.016458767;4.744440101;5.910535117;30.445074;5.614905083;32.08310155;0
89,73;42.20702601;0.414896811;0.904615389;2.403846154;13.48869037;9.129471646;121.7344058;0
78,71;36.71727972;0.91762333;2.85757849;5.185618729;26.09220838;5.836288371;37.0827873;0
81,25;35.15745831;0.928736794;3.571873326;2.782608696;18.65237076;8.486151886;81.00493221;0
98,47;40.45134761;0.314458878;0.886810107;1.683946488;13.0465635;13.48958878;227.4718075;0
94,98;45.81049021;1.587709072;3.492333766;75.94147157;76.26713253;0.205054062;-1.623404505;0
94,70;37.66139423;0.349146733;1.74185722;2.766722408;19.11450962;8.444523414;80.76221945;0
54,63;34.03949912;2.202762448;10.56004668;49.89214047;80.69743589;1.304085539;0.116022665;1
87,70;43.84054177;0.518128132;0.549357837;4.044314381;21.02699037;6.825063162;53.93919499;0
86,35;36.7994119;0.66073318;2.482988328;2.297658863;18.68033398;9.247696461;91.88405296;0
87,05;39.81918284;0.63385693;1.490976406;3.055183946;17.24189398;7.836651265;75.65519214;0
91,58;38.12430519;0.313315538;1.555187937;2.287625418;18.95587767;10.16528957;113.6005178;0
94,46;41.5398721;0.448874357;0.940005029;3.432274247;19.04289108;6.356380781;47.53970386;0
95,55;44.51155198;0.599631524;1.1032387;2.036789298;13.03687789;10.08720597;142.424572;0
97,57;44.93183789;0.262569666;0.130052248;1.863712375;14.41671924;11.63205194;165.2739541;0
93,68;46.2285311;0.478034763;0.624257034;2.387123746;15.11388655;8.57880751;94.55625421;0
99,94;45.61588094;0.339930671;0.385475519;2.912207358;19.91251312;9.028112544;90.37962648;0
90,47;44.16993772;0.689143286;0.723386363;4.644648829;27.19070481;6.28303852;40.53554243;0
96,95;35.03700262;0.415617848;2.45262759;1.331103679;10.41893708;14.84882021;307.9803467;0
94,60;38.04465712;0.606762136;1.689406634;2.002508361;13.89710734;10.13010001;133.3467684;0
93,94;45.40473372;0.371352159;0.294220307;1.785117057;15.19686244;10.98289506;139.0813137;0
98,68;43.20281631;0.548254933;0.889836059;3.018394649;18.05008814;7.579628497;70.07233047;0
81,32;34.37203023;0.892778564;3.673783582;5.586956522;24.76359727;4.963664275;26.96384969;0
85,16;36.6168458;0.758155711;2.599784752;5.189799331;30.17692971;6.231045965;39.28716932;0
89,30;40.43485474;0.66686352;1.346755887;1.063545151;12.03058986;14.83884692;253.9373312;0
99,88;43.11249819;0.533241061;0.538586284;2.277591973;19.00448458;9.487122287;96.27057131;0
98,12;37.4091861;0.354642829;1.6253483;2.234949833;15.03493644;9.766005614;119.4941393;0
99,68;41.14777743;0.407485191;0.781749199;1.122909699;13.2659613;14.63887417;238.8995765;0
85,08;45.13012599;0.71257925;0.814139581;2.144648829;13.43558819;10.03552048;137.1517909;0
99,41;45.05212909;0.512910484;0.875702031;1.341137124;16.38430647;13.06180277;176.9002325;0
84,73;42.71612599;0.585915393;1.460543413;2.20819398;13.86259493;10.02855042;130.8848994;0
97,29;46.10215429;0.206480849;0.504963364;4.399665552;22.14294847;6.073693847;42.05752052;0
96,23;50.06109;0.458611806;0.062635098;6.199832776;31.37913106;5.177249042;26.37427645;0
98,75;42.61491816;0.579883674;0.65630811;1.655518395;15.67681739;11.49332148;146.3032246;0
94,01;37.65851831;0.614613767;2.382983809;5.737458194;28.37446037;5.800348755;35.49231597;0
94,66;38.65740496;0.590923846;1.655762547;0.97993311;11.8077379;15.12961696;260.1695502;0
93,47;47.85148533;0.493167686;0.355193848;1.408862876;12.07346056;12.39464317;197.9663243;0
95,11;42.15933956;0.772705844;0.911561651;2.024247492;18.50603935;10.49066611;117.921019;0
87,52;45.75921438;1.679017383;3.828324223;86.00668896;83.41816503;0.266605877;-1.370809534;0
97,99;43.23184158;0.388256439;0.643392119;1.344481605;13.10703536;12.94810387;191.5854625;0
89,87;47.48229458;1.591325272;2.505056516;0.763377926;12.39356141;17.94074456;333.9026305;1
27,04;33.75472243;4.779123745;26.25535718;129.8637124;78.8154399;-0.348492115;-0.893790697;1
97,24;53.48857152;0.474393515;0.124106727;2.41722408;18.36982597;8.632126469;82.29290789;0
82,96;37.47966164;0.733446926;2.300799056;1.407190635;15.01539617;12.3015847;163.3920258;0
93,74;37.09220902;0.257999452;1.848026758;5.426421405;29.12481107;5.601828658;31.52504362;0
97,74;41.4090204;0.487872625;1.01953317;1.789297659;13.64133569;10.73578546;144.6652244;0
95,11;43.10148532;0.745125732;0.860387747;5.392140468;24.08720025;5.619061162;35.79106382;0
77,07;39.00063773;1.884420819;6.372177552;38.51755853;65.74105883;1.589513212;1.285345583;1
83,60;37.65869335;0.733184318;1.970177673;1.698160535;16.51724638;11.02527864;128.9578122;0
77,18;36.88843687;0.837642321;2.970313093;0.456521739;8.601680784;24.45768569;670.2778544;0
95,25;39.01782445;0.406162834;1.560238426;0.903010033;12.3529054;14.98838113;242.8522702;0
93,78;51.07943224;0.426603622;0.00933542;4.706521739;25.961542;6.551423423;45.81434028;0
82,49;43.58540397;0.780694281;1.436948617;1.056856187;9.730659309;17.60390076;405.6004042;0
94,66;44.86320829;0.632954176;0.35524214;2.27173913;20.77742143;9.67159282;95.74096487;0
91,59;48.14180345;0.755450337;1.101179508;2.08277592;15.68307582;9.960012367;115.4884861;0
73,02;35.53133847;1.014496527;4.359567054;1.959866221;15.91842902;10.5875614;127.0888578;0
80,53;43.51686769;1.199865696;2.200254671;69.88461538;88.24130831;0.822127606;-0.870616022;0
55,90;33.39859649;2.16332253;9.507992748;74.48327759;76.93282407;0.260631473;-1.56032107;0
90,48;43.94704997;0.775683637;1.416522899;4.168896321;23.08273405;6.379906015;45.20605901;0
83,16;53.34109542;1.302925764;1.480619056;71.74080268;74.79990951;0.14939542;-1.837228246;0
98,76;34.53140466;0.594343855;2.444562085;1.040133779;11.08586409;15.25672102;281.1869991;0
96,52;48.93522255;0.429816986;0.03210472;1.413043478;13.96040616;11.38032204;147.4136764;0
96,52;41.61448523;0.460483269;0.778586495;2.305183946;18.1979456;9.493299466;99.6564699;0
38,78;24.89821075;5.486618305;43.46374779;60.61705686;93.00184579;1.060881789;-0.670000208;1
79,17;38.55335373;0.867274045;2.169522577;1.622909699;14.65355015;10.92712018;137.5152257;0
96,71;40.04297542;0.690636071;2.15323244;3.066889632;17.40619025;7.65247399;70.58552774;0
91,91;49.61861381;0.563407353;0.394458193;2.314381271;16.08614437;10.01177676;114.6648151;0
94,88;38.39527581;0.484587443;1.854358899;1.955685619;12.76330217;10.47962285;153.6130293;0
63,91;37.4802943;1.222868699;3.733957847;69.97742475;69.31851977;0.613603196;-0.55831477;0
83,92;44.09730175;0.507308364;0.758980994;1.356187291;13.84053545;12.14352127;166.1143586;0
97,41;43.65749638;0.456108308;0.823766476;1.989966555;17.79918358;10.14478276;111.8042062;0
96,94;40.53735738;0.419405572;0.755829381;1.971571906;11.63696371;11.62911954;202.68664;0
83,36;39.34954224;0.670330281;1.662319086;2.159698997;18.96428825;10.47874009;118.7001524;0
85,16;46.31191419;0.694304809;0.728890323;1.090301003;13.17296333;14.08766188;218.7738209;0
99,38;48.65230596;0.483553781;0.1838504;2.016722408;16.4198078;10.30183263;122.6750266;0
89,43;47.19469044;0.411052207;0.323261417;4.454013378;27.65685686;6.627542223;44.98953565;0
97,84;46.05659519;0.356496843;0.302360733;2.838628763;15.91033234;8.37716586;89.39378604;0
80,54;37.86445859;1.122499121;3.066570469;1.190635452;11.18656531;14.35618235;260.3763261;0
92,22;44.35808436;0.661814121;1.137767718;3.184782609;18.31040795;7.523720423;66.05122892;0
98,13;44.36249824;0.645846177;1.329284173;2.388795987;15.97589661;9.04358771;97.94786658;0
88,49;50.20878224;0.659873834;0.370741182;3.251672241;17.51681578;7.422253806;68.57282104;0
96,02;41.8008643;0.424244807;1.127660711;4.321906355;23.60256679;7.150580862;56.26837847;0
93,83;51.71150582;0.436065927;0.239961274;2.600334448;16.83951794;9.13057576;98.57305749;0
99,37;45.24617924;0.503334046;1.229305044;1.39632107;14.70723617;13.05719082;190.2641903;0
83,55;43.66954377;0.659497694;1.547980343;2.251672241;18.10031612;9.681227075;102.5131872;0
92,44;38.58609489;0.538134788;1.562324185;2.337792642;16.80150524;9.597378751;104.652963;0
88,09;42.07961901;0.51360068;1.032495704;1.899665552;11.67752178;11.57563018;199.5947148;0
94,41;51.72244546;0.373860186;-0.167484869;1.994147157;19.3049147;10.19826951;106.342421;0
87,41;45.22140628;0.516280646;0.93893022;2.759197324;18.98042137;9.283710519;96.13555087;0
97,38;42.61897338;0.389174009;0.730249908;5.469063545;30.45076424;5.781567302;33.11604191;0
99,23;49.15985005;0.554723933;0.156361876;2.556020067;14.22117594;8.656801943;105.1642362;0
92,23;36.25715766;0.632170114;2.32238336;2.341137124;21.59506509;9.677319734;95.79273794;0
87,98;39.87009852;0.62086242;1.687395518;1.372909699;10.93832215;14.90706027;289.407265;0
96,70;43.17091009;0.288483469;0.729575756;0.72993311;10.74506064;17.64408356;348.3409742;0
91,56;39.00635966;0.409760651;1.33649788;2.567725753;14.84562462;8.619903151;98.97347292;0
90,32;45.65357557;0.404061303;0.572412003;2.795150502;18.44146511;8.328911802;78.67507144;0
28,38;27.64931057;6.377272815;45.94404838;141.8603679;82.89301685;-0.477222296;-1.067880312;1
85,91;36.57185294;0.780417831;2.348462145;3.33361204;23.10463853;7.579613576;59.3478213;0
96,32;44.44535507;0.425440734;0.502140158;3.341137124;19.59316173;7.063132272;58.68084159;0
81,03;35.55078619;0.961851581;3.34896132;1.986622074;15.81513674;10.01242012;117.5795112;0
83,56;49.76000999;1.265306632;1.688382358;99.55100334;76.35509309;0.347931154;-0.948039572;0
87,74;47.31332498;0.369248123;0.350295183;3.006688963;21.97273216;7.79313139;63.34097525;0
99,27;46.1401931;0.298271052;0.370870308;2.286789298;18.3707323;9.420573102;96.70126288;0
94,53;41.05159435;0.543026761;1.583371178;1.785953177;16.31825014;11.10214399;133.3300851;0
91,95;31.9785838;0.863555801;4.453104191;1.889632107;16.66659666;10.93977836;131.865524;0
83,84;34.82899684;0.838450466;3.489377087;8.639632107;33.05460266;4.242900757;18.79392429;0
80,41;42.85229674;1.314132723;3.047810576;78.35702341;90.01402042;0.597116049;-1.241308169;0
87,91;39.19411577;0.806023781;2.050931215;2.346153846;15.18681582;8.81153345;97.26548949;0
89,06;40.73058395;0.624452312;1.216102017;0.953177258;10.33556455;17.77638165;377.6605367;0
94,95;45.5267537;0.69544298;0.809165043;1.343645485;12.88525906;13.08379732;202.1294633;0
94,62;46.85084729;0.524516085;0.420865526;3.088628763;18.34053129;8.24583928;83.42177491;0
72,98;37.61710556;1.04921506;3.064918772;1.774247492;16.07817043;10.33656133;117.4321922;0
77,45;34.84964566;1.107848728;4.170899815;0.734113712;12.27654615;17.60262155;316.5134487;0
98,98;50.72551509;0.731464338;0.659186841;0.929765886;10.54374945;17.04165615;345.0708148;0
86,20;37.96716496;0.792340454;2.150437575;1.381270903;12.01177448;13.62013469;226.4688357;0
85,20;33.30166536;0.674810607;4.128160365;1.864548495;16.69348041;10.84060386;129.8164136;0
90,52;40.35931678;0.603181188;1.259624436;1.793478261;12.80866362;11.1192759;162.4468669;0
99,02;52.74651423;0.497680192;0.070500865;1.341137124;16.02920662;13.16596575;181.1651368;0
94,11;40.963443;0.624452746;1.442020138;2.962374582;20.62252938;8.027972475;69.26416326;0
96,52;35.70472764;0.466437699;2.415077985;2.143812709;18.53824719;9.780697972;102.6307856;0
36,52;30.75533093;5.538119728;36.61006208;56.81187291;86.6066178;1.174596115;-0.274811991;1
93,34;33.83217715;0.625967722;3.415722479;2.29264214;17.68498918;9.522023936;101.5061778;0
48,31;31.36148862;3.634014344;18.55715856;85.37123746;86.66999636;0.491667511;-1.207753263;1
52,11;32.66119505;3.699436673;19.73857374;47.09197324;82.48933185;1.406347004;0.331634915;1
29,69;28.96839603;5.489499161;36.46387281;39.9138796;71.53276566;1.760260947;1.856991506;1
66,09;33.80759607;2.382131399;10.54549866;18.16889632;55.74309414;2.993356094;7.536158187;1
15,62;42.25335066;4.038129399;15.77168727;101.5827759;63.54623843;0.334481081;-0.55237967;1
18,85;27.89995795;6.442400642;45.41388046;154.7968227;67.85918695;-0.349759232;-0.790003375;1
96,28;45.57958999;0.490934697;1.09242325;0.970735786;10.38916562;16.41851795;337.5061181;0
48,51;34.13255321;3.957364247;19.7776566;66.5326087;86.29018732;0.942294255;-0.611597645;1
60,93;32.91992738;2.631292542;11.22161938;28.29598662;58.38129497;2.840048743;7.56294152;1
82,16;41.33131707;0.674340851;1.733697432;2.081103679;13.34502065;10.11340172;137.8719478;0
96,90;47.00479361;0.495675632;0.529467661;1.039297659;13.65084047;14.87193307;233.5906772;0
99,82;39.38222822;0.154901984;1.091917208;2.588628763;17.56934672;8.957918309;94.14935656;0
39,84;34.38146246;4.322009647;22.61491549;1.905518395;11.81258058;12.38519299;210.9521582;1
70,77;34.02003427;1.246770886;5.204827966;4.204013378;22.76244598;6.153518245;41.06010463;0
98,62;44.17775195;0.310364655;0.478924989;3.31187291;23.16352858;8.045018503;67.99126599;0
89,25;36.85635122;0.741807202;2.360793604;2.816053512;15.92938881;7.890750178;81.86656269;0
96,36;42.53761835;0.393690495;0.784646353;2.030936455;13.26983451;10.56222084;148.4804877;0
86,71;40.8339152;0.578447839;1.310762418;2.43645485;13.61892283;9.308415513;123.1031681;0
82,41;38.88756375;0.741045449;1.911145724;1.081103679;10.19283689;16.89328623;358.6521455;0
96,23;42.80975627;0.4092442;1.376788786;3.525919732;17.62139445;6.816774998;60.33548428;0
85,13;41.55643753;0.59262596;1.389503646;3.415551839;17.96346326;7.186770962;63.98915367;0
87,75;41.27139597;0.441939386;1.082587568;1.950668896;12.4903337;10.86929837;165.5180949;0
79,24;40.4202042;0.659733544;1.65524854;2.519230769;14.05973156;9.053786519;112.9455313;0
96,94;37.01198075;0.563277119;1.586785985;1.606187291;11.91018206;12.73793927;213.6194168;0
91,70;44.00201689;0.708135088;1.732686497;1.429765886;11.31943826;14.15456112;260.4194854;0
79,59;38.51816279;0.830528984;2.460365795;2.014214047;15.78192624;10.78568725;132.875425;0
88,72;42.31262694;0.534432287;0.847084023;14.65050167;46.58022451;3.146384646;8.723063184;0
86,27;42.17791268;0.627673742;1.147077988;5.306020067;28.62501182;5.843904508;35.00254802;0
95,04;43.70200981;0.74427474;0.933803193;4.948160535;23.24942524;5.588270916;36.63071975;0
99,43;39.3779133;0.466076614;1.004083947;2.118729097;20.18586587;9.886036755;99.12494014;0
89,30;50.94521546;0.677085616;0.243033356;1.784280936;12.49583022;11.19703125;169.9180509;0
96,17;36.40915694;0.234191356;2.025831656;2.806856187;14.9904759;7.879364082;86.97075873;0
99,24;50.2964254;0.114408612;-0.380589486;1.886287625;16.04484036;10.69524269;131.5407649;0
97,31;44.60464347;0.215879587;0.364774;3.591137124;19.94941483;7.475157596;65.58259222;0
99,68;35.63397553;0.678288175;3.330172851;1.274247492;11.05368652;15.08435519;288.4110025;0
97,30;45.62646549;0.521163219;0.549105354;5.735785953;27.17665651;5.124041978;27.50086783;0
99,64;50.35836176;0.479654457;0.281795601;4.872909699;29.37132077;6.279381685;39.23546861;0
90,06;37.88794127;0.660210657;1.783619896;0.948996656;11.7898931;15.18541411;261.9704898;0
93,84;39.75892932;0.675871167;1.581981359;2.775083612;16.0961393;8.571765431;97.66829139;0
89,75;39.90711873;0.897076602;2.502552199;3.142140468;23.24401308;8.053270383;66.9853002;0
86,36;36.84505869;0.653702293;2.375128621;4.632107023;29.35132205;6.572708429;42.98669268;0
98,16;47.36325338;0.346891713;-0.096144748;2.255016722;14.22246856;9.389558801;116.2830118;0
90,95;47.12961837;0.905927661;0.767670529;7.64548495;34.6659125;4.826019031;23.12264713;0
80,43;37.36448088;1.060298748;3.026939979;1.122073579;13.8194333;13.91432332;207.6491404;0
97,31;41.30843399;0.484945971;1.121387711;2.154682274;17.79562495;10.72121156;126.396478;0
93,54;44.24221371;0.275824944;0.529077903;1.005016722;11.89073618;15.39346439;268.1418281;0
98,23;42.83420341;0.503230841;0.841410874;1.127926421;12.00374201;15.55991254;275.7479629;0
99,85;45.87774001;0.343986016;0.484693408;1.272575251;12.80289018;12.56795149;187.1229937;0
88,90;35.54373183;0.406385761;2.79020942;2.847826087;16.44704445;7.461010939;71.21221042;0
90,41;40.19241365;0.47346368;1.547405787;1.508361204;13.05977115;11.43855144;161.5302378;0
91,95;46.39030397;0.443576302;0.524338903;2.764214047;19.59117072;8.416524292;76.96434128;0
96,55;43.36957087;0.373226446;0.521663225;2.734113712;14.78303082;8.561586893;101.1824365;0
98,42;40.22215834;0.624711588;1.168509572;1.959866221;13.74620877;10.41156141;137.2464736;0
99,73;40.58699845;0.07737202;1.027499776;2.474080268;18.27416155;8.19195338;74.01952147;0
95,98;35.3238289;0.523734072;1.958450591;1.981605351;17.18290342;10.93929676;133.8529911;0
82,50;38.45370593;0.784738299;2.582399207;2.867056856;20.91146055;8.043188317;68.19100574;0
89,94;42.60515484;1.095804192;2.166790642;39.86622074;66.73337476;1.346171416;0.31838245;0
87,63;34.77314876;0.71232743;3.026128304;2.178929766;17.15704827;9.315048056;96.36870928;0
98,48;39.57804481;0.547130769;1.322206682;4.334448161;26.19221176;7.236287962;55.21058748;0
96,64;44.66590114;0.523929543;0.808013429;5.02173913;28.19380839;5.906598881;35.28239649;0
93,52;46.40143533;0.637618011;0.638852535;1.001672241;11.85016534;14.3913639;239.546175;0
57,99;35.42432429;2.555852081;9.774398141;30.82274247;64.77966529;1.865224083;1.928576186;0
90,94;41.14717297;0.438186535;0.94534848;2.455685619;14.73235727;9.442444923;117.1996309;0
70,02;35.22305372;2.184605065;7.169871305;13.12625418;37.04616048;2.834075696;7.331604343;0
97,96;51.91600824;0.608531646;0.236163272;9.275083612;38.05800556;4.252712817;17.4604517;1
96,07;74.56008311;0.703671126;-0.96008249;10.63461538;35.09606176;3.711222329;14.28225887;1
95,74;49.33356586;0.752576073;0.488436264;92.26755853;81.67982593;-0.022722619;-1.628671371;0
97,85;45.4991569;0.509303258;0.413154975;1.383779264;13.02656295;12.45766581;187.2728313;0
98,76;44.39994829;0.547758234;0.815399916;6.02090301;30.96476147;5.935719994;36.14820478;0
89,97;41.19180317;0.567477926;0.817255547;1.652173913;15.63690495;11.28031198;141.4058871;0
99,75;44.25335439;0.420608258;0.381492645;26.55100334;68.28721491;2.300852092;3.52651408;0
92,16;40.39675062;0.357284426;1.177145448;1.599498328;12.71895722;12.05533453;183.1259257;0
87,30;39.98229283;0.671293465;1.500303972;0.748327759;10.51154989;17.56288883;352.3939983;0
82,28;35.53078276;0.930309712;3.747372695;6.218227425;26.93904991;5.034440575;27.68155489;0
91,15;40.13377822;0.588747847;1.365016639;1.27090301;11.51065478;13.66452398;238.6485218;0
76,39;45.01392742;1.714454312;3.129246308;99.34364548;96.07759616;0.090846153;-1.768527737;0
99,02;40.46680437;0.516635647;1.239205695;1.682274247;13.14809091;10.95997909;154.1649983;0
90,30;36.77795675;0.72852868;2.056611532;2.739966555;20.30824605;9.037589737;87.15301782;0
99,39;38.87283643;0.487044298;1.35293587;1.508361204;12.94143343;11.27690956;160.1012848;0
91,30;46.65340264;0.359883743;0.657983456;2.368729097;14.59630659;8.774024056;102.5815204;0
91,27;47.59246179;0.730329282;0.998716276;2.54264214;20.88859655;9.072424907;86.2698587;0
91,34;48.22334716;0.590784355;0.555097268;1.984949833;14.3641057;10.94532652;149.8477537;0
92,80;43.35537355;0.670536486;1.137467211;0.511705686;9.089982915;22.14937084;555.2729325;0
97,94;47.86614637;0.356711634;0.386263027;0.444816054;8.578350183;24.95688426;684.3955055;0
90,13;37.3404941;0.545591208;1.7723983;1.531772575;13.58645649;12.38370739;182.6187899;0
91,96;35.28309668;0.67822657;2.611182548;2.142976589;15.80574361;9.398636127;104.3295262;0
92,70;36.19080481;0.394132387;2.51080457;3.170568562;17.72535748;8.030442865;79.19775474;0
93,80;46.18515038;0.306898243;0.636475982;2.550167224;17.35855379;7.906500797;72.82662621;0
81,11;39.3720702;0.833645143;2.322952718;3.239966555;19.69767591;7.154049985;58.01420162;0
85,30;39.3550661;0.788075479;1.610645993;6.820234114;32.08103179;5.586736503;31.98641369;0
80,60;34.894336;0.835325111;3.378965264;0.799331104;11.42453205;17.37386095;332.3844593;0
94,72;37.712717;0.535836724;1.957478058;1.576923077;12.48905618;11.98205733;186.3146356;0
95,55;36.35327087;0.338517331;2.076543957;3.566053512;21.76381624;7.702642491;65.18414384;0
85,91;36.74095074;0.61321098;2.442330219;1.127090301;13.28037889;13.47001205;197.1262794;0
93,31;34.31466296;0.658339084;2.928829212;3.780936455;22.21366684;7.446868989;61.13528998;0
96,81;46.49038039;0.442480445;0.401747391;2.372909699;13.17078714;9.347065635;130.2600565;0
91,21;36.2137;0.42646135;2.443080168;0.847826087;10.69633702;16.36097859;318.429721;0
93,89;38.6929488;0.538198328;1.844401244;1.639632107;12.21140707;11.62131882;183.6358405;0
86,56;44.29689429;0.764261004;1.693739999;3.525919732;20.88882413;7.119433354;57.0856296;0
96,83;50.19277049;0.432780005;-0.084212385;2.367892977;14.93111628;9.480362686;113.9454678;0
96,13;39.10210414;0.424696308;1.459100488;3.019230769;22.0496657;7.969757933;67.04084596;0
98,59;39.57479614;0.327504512;1.236035322;1.775919732;17.81514956;10.64495344;117.05247;0
89,71;34.15249633;0.666422009;3.359035517;1.350334448;14.47851048;12.27007462;163.6379483;0
92,22;34.82207846;0.556838164;2.702955043;3.612040134;22.30886836;7.08199442;54.77607659;0
79,20;37.47542082;0.734882227;2.438500028;1.949832776;14.92794819;10.44972893;128.636038;0
96,86;49.82276939;0.276811333;-0.331823983;1.744147157;14.76402199;11.74396139;160.619545;0
89,45;35.84882742;0.731655618;3.101473559;1.450668896;14.20496432;11.2035583;142.4738783;0
90,15;40.78604423;0.457138562;0.885516215;5.35451505;29.75951108;6.102230523;37.97951996;0
84,42;41.77555531;0.757467101;1.107074756;1.336120401;12.02675667;14.50286266;258.1198192;0
98,73;50.40782349;0.565123614;0.245230855;0.570234114;9.011285211;22.01858876;561.8337873;0
96,00;44.19311315;0.388673964;0.281343622;1.871237458;15.83374562;9.634927465;104.8216227;0
57,06;85.79734025;1.406391047;0.089519707;188.3060201;64.71256228;-1.597526579;1.42947536;0
95,91;43.26272167;0.53370468;0.924695803;1.012541806;9.990497654;17.10596483;374.3312308;0
98,42;50.167471;0.493549978;0.214733648;1.852842809;12.48959769;10.98025263;166.6179693;0
94,16;41.9988425;0.936168661;1.572609301;3.081939799;21.20516064;7.921528412;68.43485566;0
99,27;49.65639504;0.401661773;-0.260693416;39.83779264;75.67441775;1.529500535;0.593736877;0
89,30;37.97333756;0.475985833;1.665689864;0.911371237;12.2551131;15.89808064;273.6520681;0
97,66;48.09857673;0.563274334;0.681207712;2.088628763;13.45326996;11.31517661;166.2576011;0
85,77;44.45880895;0.483980477;0.899095499;1.122909699;11.31492534;14.57114122;261.299456;0
97,01;49.17657854;0.574170197;0.269368754;104.9356187;99.37473436;0.053574776;-1.779701641;0
98,41;34.57677994;0.517769798;2.603733171;1.154682274;13.88800112;14.57323849;232.0665678;0
94,16;43.11837585;0.482731384;1.128137583;2.623745819;16.88329718;9.137268637;100.7646279;0
49,25;53.79605585;2.081977286;3.98201336;8.286789298;34.42444384;4.893210473;24.45344422;1
92,33;48.71041813;0.536272047;0.080998528;1.752508361;13.06949339;11.88538505;176.6030752;0
93,86;36.51577878;0.541314486;2.150836696;1.505852843;12.19432125;12.58161491;199.7037448;0
53,65;26.42932493;3.804691916;25.79331793;75.7006689;84.41726689;0.47445706;-1.392164883;1
87,45;38.90429134;0.638496694;1.80008254;4.086120401;23.83317384;6.986323994;53.38874566;0
99,82;45.98716424;0.255139778;0.165562285;2.24916388;13.10128249;9.856950044;139.4034914;0
85,13;36.25797326;0.684964955;2.868486448;3.260869565;24.09566026;7.897817354;63.56621282;0
92,64;42.67532483;0.414992216;0.673645315;2.130434783;13.24504237;9.903123142;135.8578215;0
85,56;62.43180655;0.934045726;0.007399074;156.7282609;93.78110269;-0.648924065;-1.21364414;1
93,89;33.25357931;0.593680956;3.671255789;3.920568562;20.97098358;6.678065162;51.06169465;0
83,94;39.27939783;0.913914557;2.022478472;2.117056856;15.0026088;9.858380523;118.8887426;0
98,62;39.92221364;0.355243541;1.43049168;2.064381271;14.14952528;9.970282516;126.2956584;0
65,78;40.7509466;2.060781102;5.286088291;135.6488294;37.88784395;0.313846774;0.735466372;0
56,39;40.09621911;2.66490404;9.255957956;176.0225753;61.95182608;-1.031354106;-0.330926406;0
